Gmt time,Ask,Bid,AskVolume,BidVolume
01.05.2009 06:09:57.238,1.3273000000000001,1.3272000000000002,4.8,9.6
01.05.2009 06:10:01.136,1.3273000000000001,1.32715,17.4,4.8
01.05.2009 06:10:01.296,1.3273000000000001,1.32715,19,4.8
01.05.2009 06:10:04.105,1.3273000000000001,1.32715,22.2,4.8
01.05.2009 06:10:04.515,1.3272000000000002,1.3271000000000002,4.8,9.6
01.05.2009 06:10:05.145,1.3272000000000002,1.3271000000000002,4.8,11.2
01.05.2009 06:10:05.265,1.3272000000000002,1.32715,4.8,1.6
01.05.2009 06:10:05.546,1.3273000000000001,1.32715,19,4.8
01.05.2009 06:10:07.584,1.3273000000000001,1.32715,20.6,4.8
01.05.2009 06:10:07.754,1.32725,1.32715,9.4,3.2
01.05.2009 06:10:08.034,1.3272000000000002,1.3271000000000002,4.8,9.6
01.05.2009 06:10:09.844,1.3273000000000001,1.32715,17.4,4.8
01.05.2009 06:10:10.314,1.3273000000000001,1.32715,19,4.8
01.05.2009 06:10:11.753,1.3272000000000002,1.32715,4.8,1.6
01.05.2009 06:10:11.863,1.3272000000000002,1.3271000000000002,4.8,11.2
01.05.2009 06:10:12.143,1.3272000000000002,1.3271000000000002,4.8,9.6
01.05.2009 06:10:29.739,1.3272000000000002,1.3271000000000002,14.4,1.6
01.05.2009 06:10:29.849,1.3272000000000002,1.32705,19,4.8
01.05.2009 06:10:38.597,1.3272000000000002,1.3271000000000002,4.8,4.8
01.05.2009 06:10:38.777,1.3272000000000002,1.32705,17.4,5
01.05.2009 06:10:38.947,1.3272000000000002,1.32705,17.4,4.8
01.05.2009 06:10:39.417,1.3271000000000002,1.32705,4.8,1.6
01.05.2009 06:10:39.587,1.3271000000000002,1.327,4.8,9.6
01.05.2009 06:11:01.811,1.32705,1.327,4.6,8
01.05.2009 06:11:01.922,1.327,1.3269,4.8,9.8
01.05.2009 06:11:02.271,1.327,1.3269,4.8,8.2
01.05.2009 06:11:02.331,1.327,1.3269,4.8,8
01.05.2009 06:11:03.481,1.32705,1.32695,16.6,4.8
01.05.2009 06:11:04.351,1.32705,1.32695,15,4.8
01.05.2009 06:11:04.461,1.32705,1.327,7,4.8
01.05.2009 06:11:04.981,1.32705,1.32695,4.8,8
01.05.2009 06:11:05.330,1.32705,1.32695,11.2,8
01.05.2009 06:11:05.670,1.32705,1.327,4.8,4.8
01.05.2009 06:11:05.960,1.3271000000000002,1.327,14.2,4.8
01.05.2009 06:11:06.240,1.3271000000000002,1.327,9.6,4.8
01.05.2009 06:11:06.480,1.32705,1.32695,11.2,9.6
01.05.2009 06:11:06.890,1.32705,1.32695,11.2,6.4
01.05.2009 06:11:07.000,1.3271000000000002,1.327,24.6,4.8
01.05.2009 06:11:07.120,1.3271000000000002,1.327,14.2,4.8
01.05.2009 06:11:08.420,1.3271000000000002,1.32705,3.2,4.8
01.05.2009 06:11:08.589,1.32715,1.32705,21.4,4.8
01.05.2009 06:11:18.207,1.32715,1.32705,16.6,4.8
01.05.2009 06:11:18.517,1.3271000000000002,1.327,8,4.8
01.05.2009 06:11:19.017,1.3271000000000002,1.327,9.6,4.8
01.05.2009 06:11:19.527,1.32705,1.32695,14.4,4.8
01.05.2009 06:11:19.757,1.32705,1.32695,9.6,4.8
01.05.2009 06:11:20.157,1.32705,1.327,3.2,4.8
01.05.2009 06:11:20.627,1.3271000000000002,1.327,14.2,4.8
01.05.2009 06:11:20.807,1.32705,1.327,1.6,4.8
01.05.2009 06:11:21.026,1.32705,1.32695,14.4,4.8
01.05.2009 06:11:22.796,1.32705,1.32695,16.6,4.8
01.05.2009 06:11:23.726,1.32705,1.327,3.8,4.8
01.05.2009 06:11:24.006,1.3271000000000002,1.327,14.2,4.8
01.05.2009 06:11:28.275,1.3271000000000002,1.327,7.8,4.8
01.05.2009 06:11:28.395,1.3271000000000002,1.32705,7.8,4.8
01.05.2009 06:11:28.505,1.3271000000000002,1.32705,3.2,4.8
01.05.2009 06:11:33.093,1.32715,1.32705,21.4,4.8
01.05.2009 06:11:37.422,1.32715,1.32705,19,4.8
01.05.2009 06:11:37.532,1.32715,1.32705,19,5
01.05.2009 06:11:37.693,1.32715,1.32705,19,4.8
01.05.2009 06:11:53.519,1.32715,1.32705,14.4,4.8
01.05.2009 06:11:56.688,1.32715,1.32705,12.8,4.8
01.05.2009 06:11:56.738,1.32715,1.3271000000000002,8,4.8
01.05.2009 06:11:56.908,1.32715,1.3271000000000002,3.2,4.8
01.05.2009 06:11:58.397,1.3272000000000002,1.3271000000000002,9.6,4.8
01.05.2009 06:12:04.556,1.32715,1.3271000000000002,3.2,4.8
01.05.2009 06:12:06.225,1.3272000000000002,1.3271000000000002,9.6,4.8
01.05.2009 06:12:07.035,1.32715,1.3271000000000002,3.2,4.8
01.05.2009 06:12:07.266,1.32715,1.32705,8,4.8
01.05.2009 06:12:07.495,1.32715,1.32705,14.4,4.8
01.05.2009 06:12:08.475,1.3271000000000002,1.32705,3.2,4.8
01.05.2009 06:12:13.734,1.3271000000000002,1.32705,8,4.8
01.05.2009 06:12:13.964,1.3271000000000002,1.327,18.2,4.8
01.05.2009 06:12:16.353,1.32705,1.32695,4.8,8
01.05.2009 06:12:16.463,1.32705,1.32695,14.4,4.8
01.05.2009 06:12:16.753,1.32705,1.32695,16.6,4.8
01.05.2009 06:12:18.762,1.32705,1.32695,15,4.8
01.05.2009 06:12:19.122,1.32705,1.32695,16.6,4.8
01.05.2009 06:12:21.562,1.327,1.32695,4.8,4.8
01.05.2009 06:12:21.682,1.327,1.3269,6.4,8
01.05.2009 06:12:21.842,1.327,1.3269,9.6,4.8
01.05.2009 06:12:25.051,1.32705,1.32695,16.6,4.8
01.05.2009 06:12:31.709,1.32695,1.3269,6.4,3.2
01.05.2009 06:12:31.989,1.32695,1.32685,9.6,4.8
01.05.2009 06:12:32.279,1.32695,1.3269,3.2,4.8
01.05.2009 06:12:32.819,1.327,1.32695,4,4.8
01.05.2009 06:12:33.049,1.327,1.3269,9.6,4.8
01.05.2009 06:12:34.659,1.32695,1.3269,3.2,4.8
01.05.2009 06:12:36.308,1.327,1.3269,9.6,4.8
01.05.2009 06:12:41.517,1.327,1.3269,14.2,4.8
01.05.2009 06:12:41.807,1.327,1.3269,12.6,4.8
01.05.2009 06:12:42.037,1.327,1.3269,14.2,4.8
01.05.2009 06:12:44.207,1.32695,1.3269,3.2,4.8
01.05.2009 06:12:49.295,1.327,1.32695,14.2,4.8
01.05.2009 06:12:49.585,1.327,1.32695,7.8,4.8
01.05.2009 06:12:50.055,1.327,1.32695,3.2,4.8
01.05.2009 06:12:52.434,1.32705,1.327,10.2,4.8
01.05.2009 06:12:52.654,1.32705,1.327,7.8,4.8
01.05.2009 06:13:10.540,1.32705,1.327,4.6,4.8
01.05.2009 06:13:20.897,1.32705,1.327,11,4.8
01.05.2009 06:13:21.067,1.32705,1.32695,11,4.8
01.05.2009 06:13:44.582,1.32705,1.32695,9.4,4.8
01.05.2009 06:13:50.221,1.3271000000000002,1.32685,11,6.6
01.05.2009 06:13:50.800,1.32708,1.32682,11.8,6.4
01.05.2009 06:13:51.430,1.3268,1.32675,3.8,6.4
01.05.2009 06:13:51.721,1.3269,1.32675,11,6.4
01.05.2009 06:13:54.669,1.3269,1.32685,11,4.8
01.05.2009 06:13:54.899,1.3269,1.3268,4.6,4.8
01.05.2009 06:13:55.609,1.3269,1.3268,9.4,4.8
01.05.2009 06:13:56.419,1.3269,1.3268,4.6,4.8
01.05.2009 06:13:56.589,1.3269,1.32685,4.6,4.8
01.05.2009 06:13:56.949,1.32695,1.32685,18.2,4.8
01.05.2009 06:13:57.909,1.32695,1.3269,7,4.8
01.05.2009 06:13:58.298,1.32695,1.3269,4.6,4.8
01.05.2009 06:13:59.818,1.327,1.3269,14.2,4.8
01.05.2009 06:14:00.048,1.327,1.3269,11,4.8
01.05.2009 06:14:08.286,1.327,1.3269,12.6,4.8
01.05.2009 06:14:08.686,1.32695,1.32685,15.8,4.8
01.05.2009 06:14:09.726,1.32695,1.32685,18.2,4.8
01.05.2009 06:14:11.415,1.32695,1.32685,21.4,4.8
01.05.2009 06:14:16.864,1.3269,1.3268,12.6,4.8
01.05.2009 06:14:18.473,1.3269,1.3268,7.8,4.8
01.05.2009 06:14:18.644,1.3269,1.32685,7.8,4.8
01.05.2009 06:14:18.823,1.32695,1.32685,14.2,4.8
01.05.2009 06:14:20.103,1.32685,1.32675,17.4,4.8
01.05.2009 06:14:20.393,1.32685,1.32675,21.4,4.8
01.05.2009 06:14:20.793,1.32685,1.32675,19.8,4.8
01.05.2009 06:14:21.723,1.32685,1.32675,15,4.8
01.05.2009 06:14:22.073,1.3269,1.3268,14.2,4.8
01.05.2009 06:14:23.632,1.3269,1.3268,12.6,4.8
01.05.2009 06:14:23.932,1.3269,1.3268,20.6,4.8
01.05.2009 06:14:23.992,1.32685,1.3268,4.8,4.8
01.05.2009 06:14:24.352,1.32685,1.32675,17.4,4.8
01.05.2009 06:14:24.692,1.32685,1.3268,12.6,4.8
01.05.2009 06:14:24.802,1.32685,1.3268,4.8,4.8
01.05.2009 06:14:25.082,1.32685,1.32675,17.4,4.8
01.05.2009 06:14:25.842,1.3269,1.3268,20.6,4.8
01.05.2009 06:14:26.122,1.3269,1.3268,12.6,4.8
01.05.2009 06:14:30.221,1.32695,1.3268,16.6,9.6
01.05.2009 06:14:30.621,1.327,1.3269,14.2,4.8
01.05.2009 06:15:00.983,1.327,1.3269,17.4,4.8
01.05.2009 06:15:01.153,1.327,1.3269,11,4.8
01.05.2009 06:15:01.373,1.327,1.32695,7.8,4.8
01.05.2009 06:15:01.603,1.327,1.3269,14.2,4.8
01.05.2009 06:15:05.072,1.327,1.3269,20.6,4.8
01.05.2009 06:15:05.192,1.327,1.32695,12.6,4.8
01.05.2009 06:15:05.313,1.327,1.32695,7.8,4.8
01.05.2009 06:15:05.782,1.32705,1.32695,28.6,4.8
01.05.2009 06:15:07.162,1.327,1.32695,7.8,4.8
01.05.2009 06:15:09.141,1.327,1.32695,9.4,4.8
01.05.2009 06:15:13.071,1.327,1.32695,4.8,4.8
01.05.2009 06:15:31.336,1.327,1.32695,1.6,4.8
01.05.2009 06:15:32.226,1.32705,1.327,8,4.8
01.05.2009 06:15:32.396,1.32705,1.327,3.2,4.8
01.05.2009 06:15:32.516,1.32705,1.327,1.6,4.8
01.05.2009 06:15:32.745,1.3271000000000002,1.327,20.8,4.8
01.05.2009 06:15:33.436,1.32705,1.327,1.6,4.8
01.05.2009 06:15:45.922,1.3271000000000002,1.327,9.6,4.8
01.05.2009 06:16:03.428,1.3271000000000002,1.327,17.6,4.8
01.05.2009 06:16:08.967,1.327,1.3269,4.8,11.2
01.05.2009 06:16:09.328,1.327,1.3269,4.8,9.6
01.05.2009 06:16:10.867,1.327,1.3269,6.4,3.2
01.05.2009 06:16:11.096,1.327,1.32685,14.4,4.8
01.05.2009 06:16:11.326,1.327,1.3269,8,4.8
01.05.2009 06:16:11.496,1.327,1.3269,4.8,8
01.05.2009 06:16:11.716,1.327,1.3269,6.4,8
01.05.2009 06:16:11.956,1.327,1.3269,17.6,8
01.05.2009 06:16:12.246,1.327,1.32685,20.8,4.8
01.05.2009 06:16:12.516,1.327,1.32685,25.4,4.8
01.05.2009 06:16:20.884,1.327,1.32685,20.6,4.8
01.05.2009 06:16:20.994,1.327,1.3269,14.2,4.8
01.05.2009 06:16:23.063,1.327,1.3269,9.6,4.8
01.05.2009 06:16:23.123,1.327,1.3269,6.4,8
01.05.2009 06:16:34.141,1.327,1.3269,4.8,8
01.05.2009 06:16:34.362,1.327,1.3269,4.8,9.6
01.05.2009 06:16:34.811,1.32705,1.32695,12.6,3.2
01.05.2009 06:16:35.081,1.3271000000000002,1.32695,33.4,3.2
01.05.2009 06:16:35.441,1.3271000000000002,1.32695,25.4,4.8
01.05.2009 06:16:51.677,1.3271000000000002,1.32695,12.6,13
01.05.2009 06:16:51.916,1.3271000000000002,1.327,12.6,4.8
01.05.2009 06:16:52.026,1.3271000000000002,1.327,8,6.4
01.05.2009 06:16:52.306,1.3271000000000002,1.327,4.8,9.6
01.05.2009 06:16:52.416,1.3271000000000002,1.327,11.2,4.8
01.05.2009 06:16:52.716,1.3271000000000002,1.32695,19,6.6
01.05.2009 06:16:52.886,1.32715,1.32705,29.4,4.8
01.05.2009 06:16:53.236,1.32715,1.32705,27.8,4.8
01.05.2009 06:16:55.456,1.32715,1.32705,23,4.8
01.05.2009 06:16:55.755,1.32715,1.32705,20.8,4.8
01.05.2009 06:17:00.914,1.32715,1.32705,12.8,12.8
01.05.2009 06:17:01.204,1.32725,1.3272000000000002,18.4,4.8
01.05.2009 06:17:01.384,1.32725,1.3272000000000002,4.8,4.8
01.05.2009 06:17:07.623,1.32725,1.3272000000000002,9.6,4.8
01.05.2009 06:17:07.683,1.32725,1.32715,16.6,4.8
01.05.2009 06:17:26.328,1.3272000000000002,1.32715,3.2,4.8
01.05.2009 06:17:26.498,1.32725,1.3272000000000002,5.9,4.8
01.05.2009 06:17:26.618,1.32725,1.3272000000000002,8.6,4.8
01.05.2009 06:17:26.788,1.32725,1.3272000000000002,3.2,4.8
01.05.2009 06:17:37.365,1.32725,1.3272000000000002,9.6,4.8
01.05.2009 06:17:37.475,1.3272000000000002,1.32715,3.2,4.8
01.05.2009 06:17:54.531,1.3272000000000002,1.32715,7.8,4.8
01.05.2009 06:18:08.348,1.3272000000000002,1.32715,3.2,4.8
01.05.2009 06:18:13.917,1.3273000000000001,1.32725,10.7,4.8
01.05.2009 06:18:14.097,1.3273000000000001,1.32725,8.6,4.8
01.05.2009 06:18:14.506,1.32725,1.32715,7.8,4.8
01.05.2009 06:18:17.176,1.32725,1.3271000000000002,7.8,11.2
01.05.2009 06:18:28.093,1.32725,1.32715,3.2,1.6
01.05.2009 06:18:28.273,1.3273000000000001,1.32715,12.6,6.4
01.05.2009 06:18:28.653,1.3273000000000001,1.32715,19,4.8
01.05.2009 06:18:28.823,1.32725,1.3271000000000002,3.2,11.2
01.05.2009 06:18:33.792,1.3273000000000001,1.3272000000000002,12.6,4.8
01.05.2009 06:18:34.782,1.3273000000000001,1.32715,14.2,4.8
01.05.2009 06:18:35.002,1.3273000000000001,1.32715,19,4.8
01.05.2009 06:18:35.241,1.3273000000000001,1.32715,17.4,6.4
01.05.2009 06:18:35.481,1.3273000000000001,1.3272000000000002,12.6,4.8
01.05.2009 06:18:36.951,1.3273000000000001,1.3272000000000002,8,4.8
01.05.2009 06:18:39.120,1.32735,1.3273000000000001,11.9,1
01.05.2009 06:18:39.650,1.3273000000000001,1.3272000000000002,4.8,8
01.05.2009 06:18:39.890,1.3273000000000001,1.3272000000000002,8,4.8
01.05.2009 06:18:41.990,1.32735,1.3272000000000002,7.8,11.2
01.05.2009 06:18:42.570,1.3273000000000001,1.3272000000000002,8,4.8
01.05.2009 06:18:48.488,1.3273000000000001,1.3272000000000002,12.8,4.8
01.05.2009 06:18:48.608,1.3273000000000001,1.32715,14.4,4.8
01.05.2009 06:18:51.597,1.3273000000000001,1.32715,12.8,6.4
01.05.2009 06:18:51.877,1.3273000000000001,1.3272000000000002,8,4.8
01.05.2009 06:18:52.797,1.3273000000000001,1.3272000000000002,4.8,9.6
01.05.2009 06:18:57.326,1.32735,1.3272000000000002,9.4,9.6
01.05.2009 06:18:57.496,1.32735,1.3272000000000002,7.8,11.2
01.05.2009 06:19:00.825,1.3274000000000001,1.3273000000000001,19,4.8
01.05.2009 06:19:01.145,1.3274000000000001,1.3273000000000001,14.2,4.8
01.05.2009 06:19:01.195,1.32735,1.3273000000000001,3.2,4.8
01.05.2009 06:19:01.375,1.32735,1.3272000000000002,7.8,12
01.05.2009 06:19:01.485,1.32735,1.3272000000000002,7.8,11.2
01.05.2009 06:19:05.574,1.32735,1.3273000000000001,7.8,4.8
01.05.2009 06:19:05.864,1.3274000000000001,1.3273000000000001,12.6,4.8
01.05.2009 06:19:06.284,1.32735,1.3272000000000002,7.8,13
01.05.2009 06:19:06.574,1.32735,1.3272000000000002,7.8,12.8
01.05.2009 06:19:06.694,1.32735,1.3272000000000002,7.8,11.2
01.05.2009 06:19:14.812,1.32735,1.32725,3.2,1.6
01.05.2009 06:19:15.152,1.3274000000000001,1.32725,7.8,6.4
01.05.2009 06:19:20.570,1.3274000000000001,1.32725,7.8,8.2
01.05.2009 06:19:20.801,1.32745,1.3273000000000001,7.8,6.4
01.05.2009 06:19:20.970,1.32745,1.3273000000000001,7.8,11.2
01.05.2009 06:19:27.479,1.32745,1.3273000000000001,3.2,11.2
01.05.2009 06:19:30.198,1.3274000000000001,1.3273000000000001,4.8,9.6
01.05.2009 06:19:30.498,1.32745,1.3273000000000001,8,11.2
01.05.2009 06:19:30.678,1.32745,1.3273000000000001,3.2,11.2
01.05.2009 06:19:30.911,1.32745,1.3273000000000001,3.2,11.4
01.05.2009 06:19:31.258,1.32745,1.3273000000000001,3.2,11.2
01.05.2009 06:19:32.277,1.32745,1.3273000000000001,3.2,13.2
01.05.2009 06:19:32.397,1.32745,1.3273000000000001,3.2,14.8
01.05.2009 06:19:43.105,1.32745,1.3273000000000001,4.8,13.2
01.05.2009 06:19:43.385,1.3274000000000001,1.3273000000000001,4.8,13.2
01.05.2009 06:19:45.334,1.3274000000000001,1.3273000000000001,4.8,14.8
01.05.2009 06:19:45.454,1.32745,1.3273000000000001,3.2,15
01.05.2009 06:19:45.634,1.32745,1.3273000000000001,3.2,16
01.05.2009 06:19:45.745,1.3275000000000001,1.32735,19,4.8
01.05.2009 06:19:45.804,1.3275000000000001,1.3274000000000001,19,4.8
01.05.2009 06:19:46.064,1.3275000000000001,1.3274000000000001,12.6,4.8
01.05.2009 06:19:46.454,1.3275000000000001,1.32735,17.4,6.4
01.05.2009 06:19:46.864,1.32745,1.3273000000000001,3.2,15
01.05.2009 06:19:46.974,1.32745,1.3273000000000001,3.2,14.8
01.05.2009 06:19:47.614,1.3274000000000001,1.3273000000000001,4.8,13.2
01.05.2009 06:19:48.434,1.3274000000000001,1.3273000000000001,4.8,11.4
01.05.2009 06:19:49.793,1.32745,1.3273000000000001,7.8,13
01.05.2009 06:19:50.023,1.32745,1.3273000000000001,7.8,13.4
01.05.2009 06:19:50.203,1.32745,1.3273000000000001,7.8,13
01.05.2009 06:19:52.303,1.3274000000000001,1.3273000000000001,4.8,11.4
01.05.2009 06:20:04.170,1.3274000000000001,1.32735,4.8,1.6
01.05.2009 06:20:04.740,1.3275000000000001,1.3274000000000001,12.6,4.8
01.05.2009 06:20:05.909,1.3275000000000001,1.3274000000000001,4.8,4.8
01.05.2009 06:20:12.978,1.3275000000000001,1.3274000000000001,9.4,4.8
01.05.2009 06:20:13.098,1.3275000000000001,1.3274000000000001,12.6,4.8
01.05.2009 06:20:16.717,1.32745,1.32735,3.2,1.6
01.05.2009 06:20:16.997,1.32745,1.3273000000000001,3.2,14.8
01.05.2009 06:20:17.277,1.32745,1.3273000000000001,3.2,14.8
01.05.2009 06:20:17.927,1.32745,1.3273000000000001,4.8,13.2
01.05.2009 06:20:18.097,1.32745,1.3273000000000001,9.4,13.2
01.05.2009 06:20:18.377,1.3274000000000001,1.3273000000000001,4.8,13.2
01.05.2009 06:20:19.326,1.3274000000000001,1.3273000000000001,4.8,18.8
01.05.2009 06:20:19.666,1.3275000000000001,1.3274000000000001,17.4,4.8
01.05.2009 06:20:19.946,1.3275000000000001,1.3274000000000001,12.6,4.8
01.05.2009 06:20:26.724,1.3275000000000001,1.3274000000000001,8,4.8
01.05.2009 06:20:49.229,1.3275000000000001,1.3274000000000001,8,6.4
01.05.2009 06:20:49.289,1.3275000000000001,1.3274000000000001,4.8,9.6
01.05.2009 06:20:50.908,1.32755,1.32745,14.2,4.8
01.05.2009 06:20:51.908,1.3276000000000001,1.32755,28.1,4.8
01.05.2009 06:21:09.664,1.3277,1.3276000000000001,12.6,4.8
01.05.2009 06:21:13.783,1.3277,1.3276000000000001,11,4.8
01.05.2009 06:21:13.843,1.3277,1.32765,11,4.8
01.05.2009 06:21:13.963,1.3277,1.32765,7.8,4.8
01.05.2009 06:21:14.073,1.32775,1.32765,22.2,4.8
01.05.2009 06:21:14.533,1.32775,1.32765,14.2,4.8
01.05.2009 06:21:15.233,1.32775,1.32765,17.4,4.8
01.05.2009 06:21:17.702,1.32775,1.32765,23.8,4.8
01.05.2009 06:21:17.872,1.32775,1.32765,31.8,4.8
01.05.2009 06:21:18.402,1.32775,1.32765,33.2,4.8
01.05.2009 06:21:18.682,1.32775,1.32765,32.4,4.8
01.05.2009 06:21:18.742,1.32775,1.32765,31.8,4.8
01.05.2009 06:21:19.372,1.32775,1.32765,33.8,4.8
01.05.2009 06:21:24.230,1.3277,1.3276000000000001,12.6,4.8
01.05.2009 06:21:30.539,1.3277,1.32765,9.4,4.8
01.05.2009 06:21:30.709,1.3277,1.32765,4.6,4.8
01.05.2009 06:21:30.939,1.32775,1.32765,31.8,4.8
01.05.2009 06:21:38.877,1.32775,1.32765,17.4,4.8
01.05.2009 06:21:40.876,1.32775,1.32765,14.2,4.8
01.05.2009 06:21:41.336,1.32775,1.32765,17.4,4.8
01.05.2009 06:21:51.044,1.3277,1.32765,3.2,4.8
01.05.2009 06:21:51.214,1.32768,1.32763,7.8,4.8
01.05.2009 06:21:51.624,1.32766,1.3276100000000002,3.2,4.8
01.05.2009 06:21:51.794,1.32766,1.32756,12.6,4.8
01.05.2009 06:21:57.092,1.3275000000000001,1.3274000000000001,14.2,4.8
01.05.2009 06:21:58.872,1.3274000000000001,1.32735,3.2,5.6
01.05.2009 06:21:59.042,1.3274000000000001,1.3273000000000001,7.8,6.4
01.05.2009 06:21:59.092,1.3274000000000001,1.32735,7.8,4.8
01.05.2009 06:21:59.452,1.32745,1.32735,1.6,9.6
01.05.2009 06:21:59.972,1.3275000000000001,1.32735,14.2,9.6
01.05.2009 06:22:00.602,1.32745,1.3273000000000001,14.2,8.2
01.05.2009 06:22:00.942,1.3275000000000001,1.32735,32.6,4.8
01.05.2009 06:22:01.291,1.3275000000000001,1.32735,17.4,8.2
01.05.2009 06:22:01.522,1.3275000000000001,1.32735,23.8,8.2
01.05.2009 06:22:01.701,1.3275000000000001,1.32735,23.8,6.6
01.05.2009 06:22:01.881,1.3275000000000001,1.32735,23.8,3.4
01.05.2009 06:22:02.921,1.3275000000000001,1.32735,17.4,8.2
01.05.2009 06:22:04.281,1.3275000000000001,1.3274000000000001,17.4,4
01.05.2009 06:22:04.611,1.3275000000000001,1.32745,12.6,4
01.05.2009 06:22:04.971,1.3275000000000001,1.32745,3.2,4
01.05.2009 06:22:05.081,1.32755,1.32745,17.4,4
01.05.2009 06:22:05.321,1.32755,1.32745,11.2,4
01.05.2009 06:22:05.540,1.3276000000000001,1.3275000000000001,7.8,4
01.05.2009 06:22:09.329,1.3276000000000001,1.3275000000000001,7.8,4.8
01.05.2009 06:22:17.238,1.3276000000000001,1.32745,7.8,4.8
01.05.2009 06:22:21.967,1.3275000000000001,1.32745,4.8,4.8
01.05.2009 06:22:22.086,1.3275000000000001,1.32735,19,4.8
01.05.2009 06:22:22.436,1.3275000000000001,1.32735,28.6,4.8
01.05.2009 06:22:42.861,1.32745,1.3274000000000001,4.6,3.2
01.05.2009 06:22:43.041,1.32745,1.3274000000000001,7.8,3.2
01.05.2009 06:22:43.142,1.3274000000000001,1.3273000000000001,4.8,12.2
01.05.2009 06:22:43.311,1.3274000000000001,1.3273000000000001,4.8,12
01.05.2009 06:22:43.371,1.3274000000000001,1.3273000000000001,4.8,9.6
01.05.2009 06:22:43.662,1.32745,1.3274000000000001,14.4,3.2
01.05.2009 06:22:44.001,1.3275000000000001,1.3274000000000001,11.2,3.2
01.05.2009 06:22:44.351,1.32755,1.3274000000000001,25.4,3.2
01.05.2009 06:22:44.701,1.32755,1.3274000000000001,9.6,4.8
01.05.2009 06:22:45.091,1.3276000000000001,1.32745,15.8,3.2
01.05.2009 06:22:49.040,1.3276000000000001,1.3275000000000001,15.8,1.6
01.05.2009 06:22:49.100,1.32765,1.3275000000000001,8.2,11.2
01.05.2009 06:22:49.390,1.32765,1.3275000000000001,7.8,11.2
01.05.2009 06:22:51.179,1.32765,1.3275000000000001,7.8,4.8
01.05.2009 06:22:51.359,1.3276000000000001,1.32745,7.8,4.8
01.05.2009 06:22:52.449,1.3276000000000001,1.32745,15.8,4.8
01.05.2009 06:23:04.906,1.3276000000000001,1.32745,7.8,6.4
01.05.2009 06:23:07.985,1.3276000000000001,1.32745,7.8,9.6
01.05.2009 06:23:18.583,1.3276000000000001,1.32745,7.8,6.4
01.05.2009 06:23:36.688,1.3276000000000001,1.32745,3.2,6.4
01.05.2009 06:23:49.965,1.3276000000000001,1.32745,4.8,6.4
01.05.2009 06:23:53.214,1.3276000000000001,1.32745,3.2,6.4
01.05.2009 06:23:54.364,1.3275000000000001,1.32745,4.8,6.4
01.05.2009 06:23:54.414,1.3275000000000001,1.32745,4.8,4.8
01.05.2009 06:23:54.584,1.3275000000000001,1.3274000000000001,4.8,9.8
01.05.2009 06:23:54.864,1.3275000000000001,1.3274000000000001,4.8,12.8
01.05.2009 06:23:55.034,1.32755,1.32745,4.8,6.4
01.05.2009 06:23:55.254,1.3276000000000001,1.32745,7.8,6.4
01.05.2009 06:23:58.153,1.3276000000000001,1.32745,15.8,4.8
01.05.2009 06:23:58.263,1.3276000000000001,1.32745,23.8,4.8
01.05.2009 06:23:58.493,1.3276000000000001,1.32745,28.6,4.8
01.05.2009 06:23:59.863,1.3276000000000001,1.32745,19,4.8
01.05.2009 06:24:00.033,1.3276000000000001,1.32745,17.4,6.4
01.05.2009 06:24:00.313,1.3276000000000001,1.32745,12.6,6.4
01.05.2009 06:24:00.473,1.3276000000000001,1.3275000000000001,4.8,8
01.05.2009 06:24:01.372,1.3276000000000001,1.3275000000000001,4.8,4.8
01.05.2009 06:24:04.432,1.3276000000000001,1.3275000000000001,4.8,5
01.05.2009 06:24:04.662,1.3276000000000001,1.32755,4.8,1.6
01.05.2009 06:24:04.782,1.3277,1.3276000000000001,9.6,4.8
01.05.2009 06:24:05.122,1.3277,1.3276000000000001,17.4,4.8
01.05.2009 06:24:05.581,1.3277,1.32755,4.6,6.4
01.05.2009 06:24:06.042,1.32775,1.3276000000000001,9.6,6.4
01.05.2009 06:24:06.511,1.32775,1.3276000000000001,9.4,6.4
01.05.2009 06:24:06.851,1.3277,1.32755,4.6,3.4
01.05.2009 06:24:07.201,1.3277,1.32755,4.6,6.4
01.05.2009 06:24:07.491,1.32775,1.3276000000000001,9.8,6.4
01.05.2009 06:24:07.851,1.32775,1.3276000000000001,4.6,6.4
01.05.2009 06:24:07.971,1.32775,1.3276000000000001,4.6,8
01.05.2009 06:24:09.561,1.3278,1.3276000000000001,29,8
01.05.2009 06:24:09.680,1.3278,1.3276000000000001,25.8,8
01.05.2009 06:24:09.970,1.3278,1.3276000000000001,25.6,8
01.05.2009 06:24:10.190,1.3278,1.3276000000000001,25.4,8
01.05.2009 06:24:12.410,1.3278,1.3276000000000001,19,11.2
01.05.2009 06:24:12.590,1.3278,1.3276000000000001,25.4,11.2
01.05.2009 06:24:13.000,1.3278,1.3276000000000001,25.4,8
01.05.2009 06:24:14.139,1.32775,1.3276000000000001,14.2,1.6
01.05.2009 06:24:15.359,1.32775,1.3276000000000001,9.4,1.6
01.05.2009 06:24:15.529,1.32775,1.3276000000000001,4.6,8
01.05.2009 06:24:15.769,1.3278,1.3277,22.2,4.8
01.05.2009 06:24:15.989,1.3278,1.3277,17.4,4.8
01.05.2009 06:24:16.279,1.3278,1.3277,22.2,4.8
01.05.2009 06:24:16.609,1.3278,1.32775,11.8,2.4
